"","FP","M1","M2","S1","SS","GA","VA","AuA","ViA","dACC","Vacc","PL","IL","OA","AU","RS","AA","TeAA","Prh","Ech","aOn","TT","DPA","PC","CCA","PAA","CA1","CA2","CA3","DG","FC","IG","lpEC","Sub","proSub","Clst","dEPn","vEPn","LAn","BLA","BMe","PAn","DLS","DMS","NACC.SHELL","NACC.CORE","FStr","OT","LSN","SFn","aAA","CA","IAn","MAn","Gpe","Gpi","SubInn","MGCn","MSn","DBn","TnS","BNST","VALCT","VMT","VPLT","VPMT","PTTn","MGC","dLGC","LPT","PCT","PlnT","EnT","AVT","AMn","IADT","IMDT","MDT","SMT","pRE","PVT","PT","RE","XiT","Rh","CMT","PCn","CLT","RT","IGLLGC","vlLGC","subGn","MHb","LHb","SON","PVH","IPVH","ArH","ADPO","AVPO","AVPV","DMH","MePO","MPA","PSN","SPZ","SCN","AHN","SMN","MPO","VMHn","PHn","LHA","LPO","PSTN","STN","TN","ZI","FF","SCO","reSN","VTA","PAG","PreCN","APTN","cSN"
"ADPO",0.730602797567733,0.0564653293841409,0.0134622662661384,0.0185208506513548,0.0602635481559361,0.0896125289103307,0.274707279907171,0.512806554058946,0.132514111592216,0.31342062522694,0.950543588875779,0.876926484385855,0.74856349864183,0.596013555942515,0.388717654498193,0.083412304092876,0.160669470528445,0.240446201209201,0.555189176079006,0.578601524903069,0.895891077051407,0.697280589962819,0.993002176669572,0.177051030773541,0.0634577702265552,0.0743810964962688,0.529869234870422,0.967757056941547,0.379295650034308,0.071616468543412,0.147188196389941,0.731572080674723,0.627327488832165,0.475744860235236,0.476750210880396,0.576721444751045,0.867778221409403,0.717032157367659,0.0704853208435813,0.741817523737003,0.103136860136263,0.269312204510131,0.602691824239622,0.629613982662913,0.158390295047006,0.426409747855759,0.157845341085694,0.158876700898491,0.0820106233390752,0.0302317989410338,0.106122603131087,0.388932386193535,0.865684182202813,0.0246720682677456,0.667618805805033,0.793246201933675,0.0871440054014221,0.0758836524534966,0.0296482089677637,0.0468263929495406,0.173141348337153,0.0736925450655423,0.0032290415520636,0.0301278886954608,0.0745656257084801,0.198706725437254,0.209454431173499,0.566487425039622,0.0950876885321944,0.812126940715051,0.225200934930021,0.279835288146418,0.210044130707505,0.314057042256856,0.0174856624697852,0.120691540961968,0.0337741975833288,0.056725392790043,0.0496708438075064,0.703946701339427,0.553932343698311,0.479720980655053,0.795270256980594,0.248651529805613,0.0624917880842925,0.00756109021401261,0.0316724734452663,0.0336859447958088,0.77604735499632,0.528614672969319,0.854372152608138,0.251071488248546,0.942234697651382,0.326178080071634,0.798435498080344,0.319877504399879,0.845021727765859,0.588351883014713,0,0.0265448018071446,0.00685468788861466,0.439405258332365,0.0735713038870595,0.0157930450745597,0.000525414748038916,0.864231974767658,0.0720400683862172,0.514476304150153,0.460508572126201,0.00791352052392741,0.0963286562526903,0.874356393921095,0.253927199207293,0.0493408707098548,0.623024095544507,0.560580956737514,0.310478740802469,0.133369384092858,0.778831829011796,0.753945169792367,0.505508586398004,0.780888671560259,0.47725869449243,0.850304372312938,0.902841464691398,0.702749454051562
"AVPO",0.760072973913875,0.124893904787875,0.238783505224843,0.0449553820459492,0.0838263221096484,0.097124441867726,0.0773987445516207,0.617682403106348,0.109485403317591,0.292489311400492,0.73540338380385,0.49278850730899,0.518049660176862,0.694854336815342,0.252460404595816,0.353363575947358,0.0986431542308164,0.558039636148301,0.955776249919357,0.992478364094888,0.737895378305718,0.837870596822105,0.454763798455063,0.427100734142146,0.380656865071781,0.309813654319352,0.695917285561606,0.532519867770098,0.668848963583598,0.00223865651610893,0.220551790027102,0.894236654153339,0.75701761074431,0.111247647653396,0.756013667816599,0.0295482799480267,0.414752981395189,0.83263372700416,0.260412611510763,0.641312107594296,0.264443088584642,0.287759334925586,0.728577120704819,0.457693395412353,0.0935704913924634,0.465723616050804,0.0920052370358958,0.0354822972457174,0.271917731458266,0.0628043663397621,0.0248020552827143,0.147248161316451,0.592001063244586,0.0745166631517455,0.566840449217579,0.87825883434,0.00227876579763839,0.00122005900788337,0.00103942235742118,0.000708460257307068,0.0540788729225751,0.380517819811308,0.0763777341690975,0.0520552269478756,0.0923239156673226,0.227857662907534,0.424860462129673,0.136904312680474,0.0191329374791871,0.490036821041256,0.385669048001077,0.828679373539416,0.500484391234197,0.330069426770365,0.0296286527893301,0.317542345964269,0.0331360472202839,0.0162905097777718,0.132490164900587,0.272260888223761,0.92351837762125,0.868030266452526,0.265357414002132,0.0539276653217995,0.0463675594793398,0.0563994271348505,0.0639099345169137,0.072856400556438,0.423992445537379,0.522287595782716,0.750770601449673,0.389720522124647,0.807336609239255,0.249001187764758,0.48388586122343,0.997357805706942,0.677761484838239,0.590438073039286,0.0265448018071446,0,0.00415565317088794,0.955842992429101,0.0180351202766106,5.34931135225909e-06,0.0206152954950266,0.589191605232104,0.157442614150706,0.973372068438105,0.711739869580375,0.0058257684483984,0.000412954051702619,0.345414267031916,0.499602803124726,8.77725495948448e-05,0.690361535262526,0.841202695003255,0.15775981695491,0.674018781040021,0.864179299781005,0.936741461992229,0.123114876236699,0.767846240470502,0.86206339842204,0.807313412128581,0.362453465936726,0.186776982354433
"AVPV",0.996958778169977,0.116555123072661,0.136542112231846,0.0269523974069121,0.0690095371441673,0.137982501519729,0.241095462857268,0.519178290817101,0.142566631395888,0.348476019219529,0.724113088048756,0.859076288996581,0.955558887970799,0.864502395260695,0.49354433082418,0.206264160537441,0.0661671319145431,0.369299476620698,0.647794228269762,0.788563385162163,0.705742376020063,0.413741085542717,0.847257052850733,0.10654218285862,0.151987038154541,0.102805395466161,0.296483777312598,0.980408315520821,0.303198475524717,0.0445580659057068,0.172837736976758,0.602807283643945,0.551302180818029,0.120223512969193,0.597488695854224,0.235170053387397,0.856417928673309,0.607925487611995,0.156225710506852,0.426122984611499,0.173364491451727,0.32362409840544,0.758119302169496,0.559712089281976,0.0953495612881877,0.375228290258253,0.18676505446912,0.0335817319223053,0.300015220900924,0.0735767934457904,0.0324269305276864,0.166551895258261,0.884965999129087,0.0473833928894613,0.634988623897826,0.624565418296562,0.0274536194390793,0.00390836304999321,0.0180052361722476,0.00183881787048343,0.13778456768563,0.319814291856544,0.0144573407476745,0.0101617305178905,0.0583323775765196,0.309618407431093,0.157830542511782,0.40925589464937,0.0526030361548184,0.675579313990632,0.303872348789082,0.259275191980428,0.212605734713525,0.124636427837828,0.00390349637331157,0.0934977071513066,0.012997534267343,0.0582764535690919,0.072097976640878,0.391669598352839,0.867719298802382,0.867892598053703,0.380314219826839,0.04245229306846,0.0563545227493525,0.0068316456961203,0.0673287922410693,0.0748857073974995,0.492546358470931,0.837364728317844,0.550668670424796,0.329928209256062,0.564353693981085,0.456753400792883,0.444643402891377,0.593435793023592,0.649234114850192,0.227077796003476,0.00685468788861466,0.00415565317088794,0,0.59791694899221,0.00821590491091114,0.00210929151940268,0.00537353884814164,0.88751681315199,0.149305525010705,0.938630965605763,0.624734726763925,7.37345393077518e-05,0.0205496604660065,0.414688103864796,0.752924763234975,0.0121911014733502,0.449364399316471,0.865004188554002,0.0711737488752671,0.0923877928927615,0.601293518427036,0.781892909206401,0.318310889883253,0.774157749526224,0.33884576038766,0.453040717895643,0.935229772504953,0.456133663470979
"DMH",0.114885272484224,0.236066404119261,0.0623713426444606,0.632306766873448,0.732304515025118,0.585788825416527,0.632570846714299,0.386700526771389,0.375280738076439,0.718041975844653,0.832719491870961,0.959542654739846,0.719702189763126,0.10118603320378,0.517295719289626,0.937317843189645,0.290190168403614,0.0150974542935351,0.00646406821711179,0.00995587027118816,0.606381296551659,0.812450199019254,0.853429872317668,0.219082113369849,0.0183229451412033,0.24633593738055,0.47842819885364,0.0203172213319094,0.463246296188613,0.781514126945598,0.545552101774373,0.214582157522159,0.14442115544789,0.838787385329321,0.570280673013281,0.298703582566484,0.634441599467743,0.113536934563199,0.0538967791627295,0.122439482294649,0.235697018178762,0.409511233571753,0.0993842767161449,0.59763388936567,0.680502746070611,0.61922405011227,0.32732438740499,0.985453651717762,0.814314655169672,0.955420462714951,0.955518333996329,0.628136632325945,0.151757403366149,0.178030779010258,0.00959340480091741,0.073488859617454,0.513283922951383,0.759809491983269,0.667580477226565,0.983817692748954,0.848202014580384,0.859995199495231,0.0535880599872466,0.709356480313918,0.15686413118886,0.592562536523841,0.778530558489986,0.661580611248833,0.684806859560698,0.69746674009592,0.280347011474884,0.441234524337193,0.342603626457969,0.144328452024721,0.370976562242938,0.0222397065275109,0.83500151883134,0.690873950353414,0.0507188098891679,0.302014963388161,0.242288891594764,0.962647322560192,0.576630427104672,0.679627347250755,0.293367828419675,0.440077905017016,0.297758192035923,0.671379156482551,0.987048857871645,0.757108356680993,0.687514168707826,0.437228925113006,0.658196814955134,0.616104842810977,0.240300576125392,0.00354940499764054,0.22841160435732,0.250317458294591,0.439405258332365,0.955842992429101,0.59791694899221,0,0.796973613516577,0.977511160697124,0.78868159672995,0.0204719225672781,0.660617786169492,0.431361596582288,0.623351446831314,0.566287940063608,0.8038191613286,0.0438302816653482,0.933175281417625,0.57177791430068,0.563911455047494,0.707975249325685,0.127660727472763,0.888865891117426,0.864927486552393,0.941119008407491,0.353922249977384,0.902900912793636,0.955555909220528,0.987801172592733,0.274072602073279,0.435370496249364
"MePO",0.931455430660348,0.583512092995545,0.543479496854115,0.263044854819137,0.433448745471653,0.547792715163561,0.696103921398028,0.910384691094172,0.186201481491436,0.0586737492036308,0.114546020055541,0.344792459949107,0.426925663346857,0.969472571329649,0.660965011069775,0.15398514521222,0.0672265599403605,0.531059971909658,0.752893662548032,0.836374212177241,0.615898342978342,0.568381264061961,0.553108000173755,0.245429865031031,0.504852511515115,0.15065054734279,0.048566503919506,0.961325687659354,0.0766097131381308,0.15831657530363,0.290222702581309,0.267101776764425,0.552847535599847,0.178912697792777,0.23821023032429,0.199307194611121,0.943494848023376,0.830394855396907,0.479455644241078,0.34079250650468,0.356774992325194,0.561238351712112,0.719464675614642,0.156191816832368,0.112848348794137,0.857067112671506,0.384196232363179,0.000189395740873572,0.880434490421002,0.485511478686191,0.00429290271895357,0.449542465579234,0.433730752038021,0.341703485989408,0.592944342385675,0.932685319460362,0.0139671020659523,0.00125729082652937,0.00962422369976155,0.000222073810694057,0.55613917133589,0.820144806946875,0.130206979500656,0.111770881511198,0.341399308455847,0.989215028247582,0.683369445166073,0.130215749542699,0.00293202669611,0.154287788464233,0.934104537519729,0.620551236095438,0.76800244553213,0.0263873056340763,0.000838141134248744,0.108726599763352,0.225504297295612,0.148753789065194,0.296807463603626,0.257840110165361,0.317769582351846,0.461994465305413,0.341001203969593,0.0565809227532069,0.384051841151065,0.0897937511465952,0.403795523807056,0.321256254069362,0.0778452375230912,0.776890674517214,0.565358943795539,0.762572499311919,0.14134142585217,0.725067169671998,0.720907024987302,0.994797532538871,0.506459843165098,0.0822338226801915,0.0735713038870595,0.0180351202766106,0.00821590491091114,0.796973613516577,0,0.00571502873622713,0.0797113637308631,0.774743598201998,0.11130025178461,0.494746955151163,0.931030836195978,0.00963526832407833,0.023984717009285,0.280997424436457,0.992186233475053,0.0279222932213535,0.622966461246519,0.497396211393054,0.182253906454336,0.420964543170754,0.703668569007411,0.514648495639143,0.23809174050866,0.516205809881483,0.348707482884952,0.235066699031371,0.792771896170583,0.177294732770185
"MPA",0.862198219064134,0.170539946939638,0.264914265464487,0.0543980771010092,0.110752283994079,0.128786718015876,0.134763429828548,0.602234877272005,0.0751369662321113,0.186267876762869,0.573866986567516,0.436240397345518,0.516120395247818,0.781490095779234,0.323298471137454,0.216453137888942,0.0606449038827986,0.564806195227958,0.970785816380694,0.913643618515062,0.864705128378901,0.764872275909094,0.478361359578885,0.400553159894278,0.37634577026432,0.241047664460656,0.492059848849104,0.614689051757479,0.446066948750399,0.00693102859935495,0.193156324990463,0.728467939625453,0.792227652232854,0.151122701187516,0.532034071917149,0.0515030124510791,0.499694898187752,0.893842192081536,0.280730608515239,0.634957212516847,0.240947242193372,0.315909363714509,0.753119120251264,0.378247475685765,0.0733484546542322,0.56039715333136,0.0929248329619801,0.0154946406232987,0.292398387966633,0.0908278590721895,0.0106059359050611,0.211590384015781,0.797857656695872,0.100166307988394,0.498153229069102,0.932719895306985,0.000989443991819143,0.000436457710398967,0.000181600369688358,0.000122126016598076,0.113442794989286,0.353722413621713,0.0709070544817174,0.0548460659235037,0.131605910311698,0.34070870825398,0.475086287078647,0.121016266989866,0.00667207008516946,0.373591723400323,0.499109553838613,0.780385107391581,0.566949866053061,0.256646414324482,0.01108868344879,0.274054908560663,0.0491759184285305,0.0276500088242143,0.163322111240884,0.262923265037029,0.838266143407243,0.931494203932902,0.305697429751263,0.0537987721091951,0.085607061460131,0.0519070385114131,0.0953856206168314,0.0938625993190423,0.326887506735819,0.540883472977488,0.77167056884196,0.439270179056675,0.633583314573524,0.261133030486881,0.647764915834316,0.998046647832759,0.732914312124049,0.505642606230939,0.0157930450745597,5.34931135225909e-06,0.00210929151940268,0.977511160697124,0.00571502873622713,0,0.0133089502411814,0.581158264049623,0.0942750395390261,0.964209837882976,0.734888948834779,0.00318749674102685,0.000674663215965748,0.327049126726038,0.498201437380132,0.000131396240798568,0.675756808521033,0.899114275209016,0.206860838695532,0.588161190604242,0.840015324272471,0.980923904094704,0.112372186579918,0.931461982963543,0.753622675779591,0.692514159504228,0.389765021434256,0.159198515345076
"PSN",0.710367108754382,0.0603834498328683,0.315347352556597,0.00114478276368402,0.00801596600210516,0.0500930628462718,0.0901425725780246,0.177814828802632,0.0375300468181597,0.651332242212681,0.709598418725474,0.688419534785762,0.50991757874766,0.809284155915378,0.863176148489124,0.0912196739055483,0.0506348385006962,0.607083223412661,0.931655346940924,0.901400107930862,0.706579807920171,0.297215481704548,0.658577399956909,0.155439988724879,0.109211031134516,0.0928425128158272,0.540005926323895,0.874153565600775,0.366579945024865,0.0385563402154941,0.327155947105589,0.93963865823834,0.921838785180065,0.324774207728642,0.420266872465302,0.447982495424934,0.867261439951801,0.83005408439656,0.156830013211906,0.988720091450232,0.121770757882753,0.330050109615106,0.840373395714242,0.89319487963391,0.0872489775568277,0.29638320780403,0.0565648116327167,0.169750678381482,0.0227985403111669,0.00771781478852314,0.0855711031348316,0.177670069689895,0.843345635016053,0.0212434477240286,0.493329047443926,0.929532844419703,0.0474831331754339,0.0361390921166334,0.0261959577835431,0.0376840030332071,0.0847458468193637,0.019402268771408,0.0359596015993044,0.019203360567557,0.0772497635526189,0.127260193357911,0.0958597055076221,0.844510159188922,0.119875397917549,0.94843167642095,0.17288884153166,0.196877169626622,0.118279863511001,0.481952454587321,0.0365094475297504,0.227659724967147,0.0147130767224154,0.0919255279312154,0.111307469407423,0.566831866716694,0.631221738738181,0.252840961294837,0.629417373252214,0.122850637728123,0.053797583637184,0.00728560114649466,0.0247364699307682,0.0465791940103499,0.949711347811347,0.888233033220069,0.716184132931045,0.756919214871125,0.922219809358863,0.165657659328404,0.859812750716627,0.456980363023525,0.758461168800507,0.613004953422882,0.000525414748038916,0.0206152954950266,0.00537353884814164,0.78868159672995,0.0797113637308631,0.0133089502411814,0,0.867495297524224,0.0417826861442702,0.498409711142237,0.408585786835744,0.00199547324206221,0.0901505134287112,0.582687244939659,0.359784928879772,0.0179388702054574,0.373024909920278,0.267437441991942,0.408175367792522,0.116514261627628,0.568181670959168,0.994753661073364,0.338771306717097,0.433786053772609,0.56571559423046,0.619380005603853,0.918543290524924,0.765352586697372
"SPZ",0.845065266431708,0.405044067747332,0.63823623906583,0.470229008032671,0.365854393895709,0.636797927313501,0.666659694704538,0.82689014585062,0.533143051111616,0.267527218925375,0.316879379325697,0.126953188285213,0.0750308122723805,0.848941169699633,0.511366337896125,0.955058157098187,0.526696884581009,0.370575016170622,0.043813628542134,0.0906051292475428,0.144229094439776,0.430857594729888,0.255083780402329,0.0783891364017751,0.102681475858515,0.216432797025388,0.532649198736956,0.10831032233241,0.714221224021222,0.712765557291351,0.661054760532059,0.81839205846964,0.206801738232305,0.527706171705145,0.3577955160095,0.1852600662173,0.175290554681463,0.0436738408856864,0.146307885235208,0.233962108289008,0.260994817414679,0.426842511175279,0.91227680440502,0.198148815434951,0.988090354369471,0.0732567948980104,0.520323096421189,0.72320167310074,0.67339894153029,0.776786971985357,0.419608129591188,0.853938552005367,0.127584706268513,0.265882040271614,0.0953291556715829,0.182977844412358,0.385947191069682,0.592732653157368,0.363468713101369,0.665431523029145,0.875322266326449,0.727467040943394,0.317787818579187,0.476835885375865,0.180339094790933,0.312483745763316,0.121663400313849,0.0605850841505246,0.258501937429361,0.0136247902032223,0.0948271492924106,0.0611932462781882,0.06070128359715,0.376313911382352,0.778846890658379,0.0990541818393302,0.857810288555455,0.922394548472062,0.258092974477287,0.661516869373615,0.425170969920672,0.78591861647602,0.94861066712773,0.930599510478603,0.416296465763865,0.541656847389654,0.341273943338314,0.681539214297133,0.553725563898772,0.409072825103456,0.605358132699012,0.923484655032342,0.902625886909909,0.340986226306736,0.181587581868164,0.0456580412895461,0.431252666621907,0.220511180907048,0.864231974767658,0.589191605232104,0.88751681315199,0.0204719225672781,0.774743598201998,0.581158264049623,0.867495297524224,0,0.556200893200969,0.169402958182905,0.110471597404979,0.712712640921442,0.468733546425668,0.1436175889703,0.492324714134736,0.423200383109616,0.12535322700884,0.483142658751081,0.326907097892819,0.285986099712703,0.181739549277505,0.867284967849211,0.20799530390997,0.00214623128981615,0.628374971800829,0.816564125441274,0.0229549824729946,0.145309075485463
"SCN",0.463672941687664,0.662121717758484,0.823003947605946,0.176365073936118,0.220104569321137,0.419299619075673,0.305831467976954,0.14066090625572,0.00685821337027243,0.172526810305396,0.570559164369204,0.766077167512558,0.80826082025915,0.525956683167091,0.854887634674059,0.00194160203724172,0.0205723094686004,0.856204074024085,0.690981075557947,0.532907828561665,0.74344371779181,0.603089260399362,0.785385712606875,0.533565800137616,0.699031558450866,0.138729098089141,0.398312630850173,0.541818204328396,0.280870868002275,0.158409570721194,0.663196722205642,0.966673779136035,0.850197889610427,0.830778179584034,0.0652211949926657,0.579663601170246,0.795278970892679,0.72295663347291,0.543336507337478,0.792673147599652,0.238128924609298,0.327694228921944,0.562679935403232,0.6511402997539,0.0656895112511907,0.666817582684537,0.00237346412920895,0.154624334519072,0.158178331932885,0.185315428735499,0.0845803955692039,0.675006302030316,0.663496851613413,0.48597461679086,0.135021214755314,0.486864471306214,0.0580924471435547,0.106810290867332,0.0324858689300873,0.129314581597467,0.693776741387576,0.117483638475301,0.41853046203136,0.192831525053041,0.671885615063778,0.628853509151556,0.49059960947202,0.558384122407423,0.0338908638839889,0.407597596310437,0.807612751492691,0.527806343782367,0.731312619125236,0.655072740423893,0.12638035378005,0.596478288416912,0.191869417122522,0.367507837512442,0.71923818383294,0.360437892826814,0.847837383141379,0.727711384742409,0.693067974339111,0.271851327949326,0.678422945160976,0.233970241746782,0.409497463611895,0.243010030312118,0.531976109601554,0.530918824980378,0.82856231553679,0.9504011735669,0.437754867676154,0.373731200097548,0.472310263910525,0.916751215638629,0.690841334231718,0.908100086962134,0.0720400683862172,0.157442614150706,0.149305525010705,0.660617786169492,0.11130025178461,0.0942750395390261,0.0417826861442702,0.556200893200969,0,0.35789682723056,0.0664484047320005,0.141932405208013,0.23175064521054,0.219596132140749,0.319214719297314,0.0637946389583676,0.813536028743225,0.255296612792544,0.805823296236544,0.310536773315218,0.629598801472662,0.630177563923522,0.336375668675227,0.888012480028237,0.299186708481687,0.823198847148912,0.771027694256142,0.522904965527745
"AHN",0.860789067778001,0.180024560346169,0.355338714739776,0.226084559542524,0.152737106739345,0.156050934782423,0.448473204014859,0.285047709717697,0.525083331525313,0.474887031595136,0.125827866941637,0.442694010969728,0.102406101056492,0.912931777758113,0.829644791260717,0.465128988268437,0.905826783427798,0.975082481233873,0.40142846369949,0.343736271590587,0.620581898338497,0.930723279807059,0.44244705006914,0.454777822681113,0.164497613426298,0.225118163664399,0.402792290981765,0.880429467477014,0.524331939578184,0.407769827415936,0.752672220416708,0.490080907450036,0.901336503148585,0.757347654092703,0.386605395470455,0.652190656948033,0.343570372459337,0.105279946599934,0.0385005364418996,0.621707406668221,0.0393299067664897,0.0534471125885645,0.629605467599102,0.202304422525749,0.381160257267675,0.044847931983439,0.256898417190408,0.613100304706231,0.067061032914165,0.25191901646867,0.27034351460008,0.547657576220872,0.919648423828989,0.167084766468945,0.464099878137061,0.422539803531504,0.987938898318754,0.618588981468257,0.943209756642907,0.679472200463846,0.616208364082758,0.114723164575418,0.329965680564321,0.367681543993404,0.154934707049759,0.0550688917986987,0.20496300554796,0.251245416037057,0.448977407554468,0.0432439491146793,0.0701875777887795,0.289789340867616,0.220239143441665,0.373016529769673,0.92738099461628,0.779205311361603,0.564652652639011,0.763119109097612,0.422071029945822,0.780568821566979,0.0512469652642692,0.294568562260135,0.660412148472059,0.8667714042624,0.292802245193067,0.763004036394191,0.113016146848196,0.261512526936679,0.498377086696071,0.992211859940982,0.652062796730615,0.493726922799238,0.451800295548889,0.947385553421755,0.637669859176014,0.323841971168719,0.939794980489122,0.372367699990533,0.514476304150153,0.973372068438105,0.938630965605763,0.431361596582288,0.494746955151163,0.964209837882976,0.498409711142237,0.169402958182905,0.35789682723056,0,0.02693249502408,0.71350144667797,0.996085918058207,0.0617847291028526,0.508862439888976,0.981477081807023,0.327641599408174,0.0362500638369605,0.913366696609824,0.602661590904835,0.271559436361504,0.207391698773111,0.794647592089855,0.0662343518848264,0.75606569478133,0.149122999173882,0.536781824766877,0.556689782531434
"SMN",0.691350801565813,0.452562635521577,0.778990820293328,0.233495015932183,0.171457720828806,0.39671987167481,0.642258696696145,0.219889558954308,0.326146065839971,0.662671889783745,0.562905434895621,0.46286460700223,0.144099736256331,0.655621531659867,0.464054778684537,0.117619347270567,0.612292270580323,0.782471345425165,0.343685318943788,0.466721095180809,0.0621500207015465,0.426808691143692,0.315431555080375,0.125446885779085,0.344515898282869,0.0667658418827101,0.963618289239084,0.822609727437546,0.775786234245944,0.284715197760098,0.469876993134596,0.468083766240176,0.444172769628313,0.219449591708482,0.451004853286526,0.918877456456874,0.131039802963616,0.0269090923453179,0.0963900908894949,0.353794474067398,0.0433501186063108,0.0774502076922454,0.386849644235632,0.358281333577417,0.123262947465902,0.000619803941211353,0.193817545686309,0.75511701226091,0.271604325716173,0.276142876714802,0.558376705792661,0.8150666412075,0.771297868239807,0.231930904352553,0.811519320482569,0.642811149681711,0.629835357910275,0.846796716655345,0.703322641548599,0.827521929080419,0.643331039473917,0.295869159014393,0.395040251596131,0.10696932585632,0.132491262489024,0.0925092131633798,0.0687448391793178,0.374457287305893,0.936665579611596,0.113796089189108,0.0468846410812152,0.087827690065312,0.123211572109729,0.876268404884509,0.564211681660701,0.493535410880158,0.289065370568042,0.439653735740719,0.408000248029328,0.321184425798217,0.590374056971343,0.829454932624262,0.241097114756892,0.300429394536369,0.344272948605793,0.477475027145103,0.144995660766548,0.0882194248341019,0.993301361978185,0.661981928616429,0.830075401822807,0.939441758254181,0.78903614239784,0.575395607312235,0.0416141628873086,0.58979964256316,0.483527061921821,0.988103826827163,0.460508572126201,0.711739869580375,0.624734726763925,0.623351446831314,0.931030836195978,0.734888948834779,0.408585786835744,0.110471597404979,0.0664484047320005,0.02693249502408,0,0.423870326382406,0.740607265226474,0.425143867158609,0.661120983073277,0.674618649131132,0.0073616854562435,0.195437831553205,0.763843498548354,0.232900637914004,0.00967122237373723,0.0568937757006504,0.815300317915361,0.115293692595458,0.538862631004547,0.385098346482106,0.287097588174967,0.696999633570472
"MPO",0.87106025107564,0.0801055654710419,0.285049842553902,0.00641172936536914,0.0219589250313205,0.0698646597144872,0.159201612921188,0.32957561529213,0.0739409783107277,0.448923196940424,0.818765716530563,0.974621251419598,0.84005814634898,0.964021397293159,0.76460034550219,0.15598973620009,0.0525962369263257,0.506921454890273,0.645369252209438,0.819153877247929,0.498931333321259,0.261749027617008,0.970993194007696,0.0717928756481533,0.0938865472750836,0.0500291114795171,0.23315476802005,0.875010928499628,0.221435858957166,0.0279570222939031,0.282428526603818,0.647597899265185,0.634300417368182,0.0607067888557132,0.628390863946649,0.230669875337389,0.987441614787252,0.432784276401645,0.0957370692687933,0.377281598387437,0.0683298969560409,0.207791723669598,0.984098662776588,0.785773580709579,0.0445230733433623,0.227290593454307,0.116687270197849,0.0274740504766615,0.177792164910929,0.0601139969840484,0.0408722757321441,0.213187701581249,0.830551982384709,0.0211152404965374,0.82585416460207,0.544444310562577,0.0183994980395483,0.00414210066853648,0.0201527051885639,0.00286264296164419,0.122517829269004,0.197788649235344,0.0139434943869097,0.00862000963548877,0.0275561700234784,0.223864727252744,0.123468434860916,0.585943277746861,0.0771642120644727,0.860914514746638,0.217446072420579,0.202465708203286,0.155101889311492,0.148260274749136,0.00233212087504448,0.0795368678625626,0.029532353218468,0.0838788992374742,0.071290840251416,0.313943295554863,0.996087300789542,0.755422140279796,0.263200563155074,0.0240608404725683,0.0381905890302412,0.0117780997147489,0.033516700106114,0.0817446094928237,0.520466957482075,0.954736199601393,0.392075620050989,0.591925450381991,0.535110439189959,0.415379858963244,0.410844281808154,0.537685064112394,0.74127579562837,0.203184435485117,0.00791352052392741,0.0058257684483984,7.37345393077518e-05,0.566287940063608,0.00963526832407833,0.00318749674102685,0.00199547324206221,0.712712640921442,0.141932405208013,0.71350144667797,0.423870326382406,0,0.0208993041458938,0.582357410769645,0.873957880105075,0.0103435701007842,0.21292758179764,0.623675118127008,0.096043625378165,0.162121976446659,0.368741568917505,0.682733749554768,0.245861836370086,0.554576152161364,0.501327834266519,0.403090735009688,0.980397678042985,0.470198882055965
"VMHn",0.833707824111335,0.219442174085513,0.318486643631586,0.128964360694461,0.172045470378295,0.109024304715607,0.10544876689505,0.555161982511931,0.0760440694842198,0.231550807418522,0.505480695784227,0.288237468709048,0.323032736408475,0.788512478838589,0.283350610149972,0.384517586681445,0.079810572789941,0.852635768974521,0.858089055930652,0.693428119088385,0.836182569681941,0.80946054888861,0.262927517403526,0.655130406864957,0.540453823305849,0.417589651893375,0.635683280329878,0.590687916548755,0.61948542449659,0.0052974734340558,0.18665502158274,0.665571831345496,0.957405995516689,0.063944919709532,0.822138016505858,0.00439216830317044,0.471126585727075,0.713792310578521,0.312120428849417,0.415799971742592,0.213232047639832,0.183833718751194,0.870048682672084,0.440108401039636,0.0549980492283798,0.513698692664677,0.0751122059285923,0.0192019589630681,0.454400006877706,0.224550725552215,0.0374685625171048,0.353785112635698,0.657190347107696,0.1940906457568,0.647795977804308,0.666204231874659,0.000568101530863857,0.00222509984186408,0.00357132485467145,0.0016396817240485,0.181228991368943,0.599488726432517,0.161192877491239,0.132540524051327,0.152161461885842,0.424626394727694,0.647286711746911,0.0687767451625569,0.0329569506177991,0.401804789726804,0.675100310931268,0.921745691096688,0.858631231487127,0.426913524487423,0.0390421406406401,0.526291002436103,0.138916924691217,0.100983347366703,0.342568541502272,0.118420044219861,0.786131157396275,0.831203415154523,0.107250104303069,0.036723611893605,0.126847823091641,0.261201741053708,0.179291396543309,0.244455153516333,0.201316873812086,0.718215530273405,0.574882436058384,0.232161255854,0.59497487470093,0.333787935813272,0.542232245719679,0.620754054413346,0.720108304993703,0.67175674737969,0.0963286562526903,0.000412954051702619,0.0205496604660065,0.8038191613286,0.023984717009285,0.000674663215965748,0.0901505134287112,0.468733546425668,0.23175064521054,0.996085918058207,0.740607265226474,0.0208993041458938,0,0.389351988661241,0.844488813817663,0.000696123543226335,0.53302364470277,0.873588644181617,0.206638433043142,0.937847197124793,0.687064678979638,0.888336482311808,0.0282606195312793,0.796782878176562,0.929434464304927,0.836806808244954,0.223871202836452,0.0345963755331633
