"data.key.column","EdgeBetweenness","interaction","name","selected","shared interaction","shared name","source","target","weight"
"8362",,"interacts with","CA2 (interacts with) DG","false","interacts with","CA2 (interacts with) DG","CA2","DG","0.8037339"
"8365",,"interacts with","CA2 (interacts with) VMT","false","interacts with","CA2 (interacts with) VMT","CA2","VMT","0.7606976"
"8368",,"interacts with","CA2 (interacts with) IADT","false","interacts with","CA2 (interacts with) IADT","CA2","IADT","0.9108019"
"8371",,"interacts with","CA2 (interacts with) CLT","false","interacts with","CA2 (interacts with) CLT","CA2","CLT","0.8015606"
"8374",,"interacts with","CA2 (interacts with) subGn","false","interacts with","CA2 (interacts with) subGn","CA2","subGn","-0.8401125"
"8377",,"interacts with","CA2 (interacts with) LHb","false","interacts with","CA2 (interacts with) LHb","CA2","LHb","0.7472117"
"8380",,"interacts with","CA2 (interacts with) IPVH","false","interacts with","CA2 (interacts with) IPVH","CA2","IPVH","0.8435412"
"8383",,"interacts with","CA2 (interacts with) ArH","false","interacts with","CA2 (interacts with) ArH","CA2","ArH","-0.8024677"
"8386",,"interacts with","CA2 (interacts with) SCN","false","interacts with","CA2 (interacts with) SCN","CA2","SCN","-0.7425462"
"8389",,"interacts with","CA3 (interacts with) IADT","false","interacts with","CA3 (interacts with) IADT","CA3","IADT","0.7655765"
"8392",,"interacts with","CA3 (interacts with) subGn","false","interacts with","CA3 (interacts with) subGn","CA3","subGn","-0.9179976"
"8395",,"interacts with","DG (interacts with) IADT","false","interacts with","DG (interacts with) IADT","DG","IADT","0.7726841"
"8398",,"interacts with","DG (interacts with) subGn","false","interacts with","DG (interacts with) subGn","DG","subGn","-0.9318217"
"8401",,"interacts with","proSub (interacts with) Sub","false","interacts with","proSub (interacts with) Sub","proSub","Sub","0.9426555"
"8404",,"interacts with","proSub (interacts with) PVH","false","interacts with","proSub (interacts with) PVH","proSub","PVH","0.7426655"
"8407",,"interacts with","proSub (interacts with) MPO","false","interacts with","proSub (interacts with) MPO","proSub","MPO","0.7977654"
"8410",,"interacts with","proSub (interacts with) ZI","false","interacts with","proSub (interacts with) ZI","proSub","ZI","0.8084186"
"8413",,"interacts with","proSub (interacts with) PreCN","false","interacts with","proSub (interacts with) PreCN","proSub","PreCN","0.8340924"
"8416",,"interacts with","Sub (interacts with) BNST","false","interacts with","Sub (interacts with) BNST","Sub","BNST","0.8784291"
"8419",,"interacts with","Sub (interacts with) pRE","false","interacts with","Sub (interacts with) pRE","Sub","pRE","0.8554168"
"8422",,"interacts with","Sub (interacts with) IGLLGC","false","interacts with","Sub (interacts with) IGLLGC","Sub","IGLLGC","0.8836554"
"8425",,"interacts with","Sub (interacts with) PVH","false","interacts with","Sub (interacts with) PVH","Sub","PVH","0.8056715"
"8428",,"interacts with","Sub (interacts with) STN","false","interacts with","Sub (interacts with) STN","Sub","STN","-0.7483513"
"8431",,"interacts with","Sub (interacts with) ZI","false","interacts with","Sub (interacts with) ZI","Sub","ZI","0.8580748"
"8434",,"interacts with","Sub (interacts with) PreCN","false","interacts with","Sub (interacts with) PreCN","Sub","PreCN","0.8037004"
"8437",,"interacts with","Clst (interacts with) dEPn","false","interacts with","Clst (interacts with) dEPn","Clst","dEPn","0.8512367"
"8440",,"interacts with","Clst (interacts with) IADT","false","interacts with","Clst (interacts with) IADT","Clst","IADT","0.7874996"
"8443",,"interacts with","dEPn (interacts with) LSN","false","interacts with","dEPn (interacts with) LSN","dEPn","LSN","0.8344904"
"8446",,"interacts with","dEPn (interacts with) NACC.CORE","false","interacts with","dEPn (interacts with) NACC.CORE","dEPn","NACC.CORE","0.8173923"
"8449",,"interacts with","vEPn (interacts with) BMe","false","interacts with","vEPn (interacts with) BMe","vEPn","BMe","0.8902511"
"8452",,"interacts with","vEPn (interacts with) IAn","false","interacts with","vEPn (interacts with) IAn","vEPn","IAn","0.9274032"
"8455",,"interacts with","vEPn (interacts with) SFn","false","interacts with","vEPn (interacts with) SFn","vEPn","SFn","-0.8077294"
"8458",,"interacts with","vEPn (interacts with) TnS","false","interacts with","vEPn (interacts with) TnS","vEPn","TnS","-0.9211011"
"8461",,"interacts with","LAn (interacts with) AMn","false","interacts with","LAn (interacts with) AMn","LAn","AMn","0.8034935"
"8464",,"interacts with","BLA (interacts with) IAn","false","interacts with","BLA (interacts with) IAn","BLA","IAn","0.8033007"
"8467",,"interacts with","BLA (interacts with) SMN","false","interacts with","BLA (interacts with) SMN","BLA","SMN","-0.8989618"
"8470",,"interacts with","BMe (interacts with) IAn","false","interacts with","BMe (interacts with) IAn","BMe","IAn","0.9628627"
"8473",,"interacts with","BMe (interacts with) MGCn","false","interacts with","BMe (interacts with) MGCn","BMe","MGCn","-0.7679104"
"8476",,"interacts with","BMe (interacts with) SubInn","false","interacts with","BMe (interacts with) SubInn","BMe","SubInn","-0.7368816"
"8479",,"interacts with","BMe (interacts with) TnS","false","interacts with","BMe (interacts with) TnS","BMe","TnS","-0.7913968"
"8482",,"interacts with","BMe (interacts with) dLGC","false","interacts with","BMe (interacts with) dLGC","BMe","dLGC","0.7421093"
"8485",,"interacts with","BMe (interacts with) IGLLGC","false","interacts with","BMe (interacts with) IGLLGC","BMe","IGLLGC","0.9478672"
"8488",,"interacts with","BMe (interacts with) PreCN","false","interacts with","BMe (interacts with) PreCN","BMe","PreCN","0.8380061"
"8491",,"interacts with","CCA (interacts with) PAn","false","interacts with","CCA (interacts with) PAn","CCA","PAn","-0.9129995"
"8494",,"interacts with","CCA (interacts with) MAn","false","interacts with","CCA (interacts with) MAn","CCA","MAn","0.8634372"
"8497",,"interacts with","CCA (interacts with) DLS","false","interacts with","CCA (interacts with) DLS","CCA","DLS","0.8070349"
"8500",,"interacts with","CCA (interacts with) MGCn","false","interacts with","CCA (interacts with) MGCn","CCA","MGCn","0.8333003"
"8503",,"interacts with","CCA (interacts with) Gpe","false","interacts with","CCA (interacts with) Gpe","CCA","Gpe","0.822797"
"8506",,"interacts with","CCA (interacts with) Gpi","false","interacts with","CCA (interacts with) Gpi","CCA","Gpi","0.8120593"
"8509",,"interacts with","CCA (interacts with) SubInn","false","interacts with","CCA (interacts with) SubInn","CCA","SubInn","0.7512289"
"8512",,"interacts with","CCA (interacts with) VPLT","false","interacts with","CCA (interacts with) VPLT","CCA","VPLT","0.8185125"
"8515",,"interacts with","CCA (interacts with) VPMT","false","interacts with","CCA (interacts with) VPMT","CCA","VPMT","0.748396"
"8518",,"interacts with","CCA (interacts with) dLGC","false","interacts with","CCA (interacts with) dLGC","CCA","dLGC","-0.7566025"
"8521",,"interacts with","CCA (interacts with) LPT","false","interacts with","CCA (interacts with) LPT","CCA","LPT","-0.7485218"
"8524",,"interacts with","CCA (interacts with) SMT","false","interacts with","CCA (interacts with) SMT","CCA","SMT","0.7432349"
"8527",,"interacts with","CCA (interacts with) Rh","false","interacts with","CCA (interacts with) Rh","CCA","Rh","0.9172705"
"8530",,"interacts with","CCA (interacts with) ADPO","false","interacts with","CCA (interacts with) ADPO","CCA","ADPO","-0.8395508"
"8533",,"interacts with","CCA (interacts with) LHA","false","interacts with","CCA (interacts with) LHA","CCA","LHA","0.85799"
"8536",,"interacts with","PAn (interacts with) MAn","false","interacts with","PAn (interacts with) MAn","PAn","MAn","-0.8172227"
"8539",,"interacts with","PAn (interacts with) DLS","false","interacts with","PAn (interacts with) DLS","PAn","DLS","-0.8335193"
"8542",,"interacts with","PAn (interacts with) MGCn","false","interacts with","PAn (interacts with) MGCn","PAn","MGCn","-0.90402"
"8545",,"interacts with","PAn (interacts with) Gpe","false","interacts with","PAn (interacts with) Gpe","PAn","Gpe","-0.8420812"
"8548",,"interacts with","PAn (interacts with) Gpi","false","interacts with","PAn (interacts with) Gpi","PAn","Gpi","-0.8912202"
"8551",,"interacts with","PAn (interacts with) SubInn","false","interacts with","PAn (interacts with) SubInn","PAn","SubInn","-0.8307503"
"8554",,"interacts with","PAn (interacts with) DBn","false","interacts with","PAn (interacts with) DBn","PAn","DBn","-0.7619732"
"8557",,"interacts with","PAn (interacts with) VPLT","false","interacts with","PAn (interacts with) VPLT","PAn","VPLT","-0.8058353"
"8560",,"interacts with","PAn (interacts with) PTTn","false","interacts with","PAn (interacts with) PTTn","PAn","PTTn","0.8112791"
"8563",,"interacts with","PAn (interacts with) MGC","false","interacts with","PAn (interacts with) MGC","PAn","MGC","0.781361"
"8566",,"interacts with","PAn (interacts with) dLGC","false","interacts with","PAn (interacts with) dLGC","PAn","dLGC","0.8517231"
"8569",,"interacts with","PAn (interacts with) LPT","false","interacts with","PAn (interacts with) LPT","PAn","LPT","0.8464639"
"8572",,"interacts with","PAn (interacts with) PlnT","false","interacts with","PAn (interacts with) PlnT","PAn","PlnT","0.8524216"
"8575",,"interacts with","PAn (interacts with) Rh","false","interacts with","PAn (interacts with) Rh","PAn","Rh","-0.7329139"
"8578",,"interacts with","PAn (interacts with) IGLLGC","false","interacts with","PAn (interacts with) IGLLGC","PAn","IGLLGC","0.8588138"
"8581",,"interacts with","PAn (interacts with) SON","false","interacts with","PAn (interacts with) SON","PAn","SON","-0.7857207"
"8584",,"interacts with","PAn (interacts with) LHA","false","interacts with","PAn (interacts with) LHA","PAn","LHA","-0.8411872"
"8587",,"interacts with","PAn (interacts with) STN","false","interacts with","PAn (interacts with) STN","PAn","STN","-0.7818467"
"8590",,"interacts with","PAn (interacts with) TN","false","interacts with","PAn (interacts with) TN","PAn","TN","-0.8206568"
"8593",,"interacts with","aAA (interacts with) VPMT","false","interacts with","aAA (interacts with) VPMT","aAA","VPMT","0.8645101"
"8596",,"interacts with","aAA (interacts with) SCO","false","interacts with","aAA (interacts with) SCO","aAA","SCO","-0.8711753"
"8599",,"interacts with","CA (interacts with) ArH","false","interacts with","CA (interacts with) ArH","CA","ArH","-0.8772536"
"8602",,"interacts with","CA (interacts with) SCN","false","interacts with","CA (interacts with) SCN","CA","SCN","-0.7737666"
"8605",,"interacts with","CA (interacts with) cSN","false","interacts with","CA (interacts with) cSN","CA","cSN","-0.9526762"
"8608",,"interacts with","IAn (interacts with) SFn","false","interacts with","IAn (interacts with) SFn","IAn","SFn","-0.8081425"
"8611",,"interacts with","IAn (interacts with) TnS","false","interacts with","IAn (interacts with) TnS","IAn","TnS","-0.8460844"
"8614",,"interacts with","IAn (interacts with) IGLLGC","false","interacts with","IAn (interacts with) IGLLGC","IAn","IGLLGC","0.9010688"
"8617",,"interacts with","IAn (interacts with) PreCN","false","interacts with","IAn (interacts with) PreCN","IAn","PreCN","0.869639"
"8620",,"interacts with","MAn (interacts with) MGCn","false","interacts with","MAn (interacts with) MGCn","MAn","MGCn","0.8665475"
"8623",,"interacts with","MAn (interacts with) Gpe","false","interacts with","MAn (interacts with) Gpe","MAn","Gpe","0.8918985"
"8626",,"interacts with","MAn (interacts with) Gpi","false","interacts with","MAn (interacts with) Gpi","MAn","Gpi","0.8829012"
"8629",,"interacts with","MAn (interacts with) SubInn","false","interacts with","MAn (interacts with) SubInn","MAn","SubInn","0.9173108"
"8632",,"interacts with","MAn (interacts with) MSn","false","interacts with","MAn (interacts with) MSn","MAn","MSn","0.7916869"
"8635",,"interacts with","MAn (interacts with) VALCT","false","interacts with","MAn (interacts with) VALCT","MAn","VALCT","0.8752809"
"8638",,"interacts with","MAn (interacts with) VPLT","false","interacts with","MAn (interacts with) VPLT","MAn","VPLT","0.9025174"
"8641",,"interacts with","MAn (interacts with) PCT","false","interacts with","MAn (interacts with) PCT","MAn","PCT","0.7497815"
"8644",,"interacts with","MAn (interacts with) SMT","false","interacts with","MAn (interacts with) SMT","MAn","SMT","0.9084008"
"8647",,"interacts with","MAn (interacts with) Rh","false","interacts with","MAn (interacts with) Rh","MAn","Rh","0.9167369"
"8650",,"interacts with","MAn (interacts with) LHA","false","interacts with","MAn (interacts with) LHA","MAn","LHA","0.8732421"
"8653",,"interacts with","MAn (interacts with) PAG","false","interacts with","MAn (interacts with) PAG","MAn","PAG","-0.7968847"
"8656",,"interacts with","LSN (interacts with) OT","false","interacts with","LSN (interacts with) OT","LSN","OT","-0.8346676"
"8659",,"interacts with","LSN (interacts with) PVT","false","interacts with","LSN (interacts with) PVT","LSN","PVT","0.817879"
"8662",,"interacts with","LSN (interacts with) CLT","false","interacts with","LSN (interacts with) CLT","LSN","CLT","0.8140418"
"8665",,"interacts with","LSN (interacts with) ArH","false","interacts with","LSN (interacts with) ArH","LSN","ArH","-0.7351015"
"8668",,"interacts with","LSN (interacts with) AVPV","false","interacts with","LSN (interacts with) AVPV","LSN","AVPV","-0.790553"
"8671",,"interacts with","LSN (interacts with) VMHn","false","interacts with","LSN (interacts with) VMHn","LSN","VMHn","-0.8071859"
"8674",,"interacts with","SFn (interacts with) NACC.CORE","false","interacts with","SFn (interacts with) NACC.CORE","SFn","NACC.CORE","-0.8392316"
"8677",,"interacts with","SFn (interacts with) SubInn","false","interacts with","SFn (interacts with) SubInn","SFn","SubInn","0.7818569"
"8680",,"interacts with","SFn (interacts with) MSn","false","interacts with","SFn (interacts with) MSn","SFn","MSn","0.8132023"
"8683",,"interacts with","SFn (interacts with) TnS","false","interacts with","SFn (interacts with) TnS","SFn","TnS","0.9470275"
"8686",,"interacts with","SFn (interacts with) AVT","false","interacts with","SFn (interacts with) AVT","SFn","AVT","0.8174007"
"8689",,"interacts with","SFn (interacts with) LPO","false","interacts with","SFn (interacts with) LPO","SFn","LPO","0.7883478"
"8692",,"interacts with","SFn (interacts with) VTA","false","interacts with","SFn (interacts with) VTA","SFn","VTA","-0.8299183"
"8695",,"interacts with","DLS (interacts with) DMS","false","interacts with","DLS (interacts with) DMS","DLS","DMS","0.7729176"
"8698",,"interacts with","DLS (interacts with) MGCn","false","interacts with","DLS (interacts with) MGCn","DLS","MGCn","0.7717119"
"8701",,"interacts with","DLS (interacts with) LPT","false","interacts with","DLS (interacts with) LPT","DLS","LPT","-0.7766419"
"8704",,"interacts with","DLS (interacts with) PlnT","false","interacts with","DLS (interacts with) PlnT","DLS","PlnT","-0.9009191"
"8707",,"interacts with","DMS (interacts with) PTTn","false","interacts with","DMS (interacts with) PTTn","DMS","PTTn","-0.933441"
"8710",,"interacts with","DMS (interacts with) PlnT","false","interacts with","DMS (interacts with) PlnT","DMS","PlnT","-0.8997326"
"8713",,"interacts with","DMS (interacts with) EnT","false","interacts with","DMS (interacts with) EnT","DMS","EnT","-0.895496"
"8716",,"interacts with","DMS (interacts with) PVT","false","interacts with","DMS (interacts with) PVT","DMS","PVT","-0.7320206"
"8719",,"interacts with","DMS (interacts with) SON","false","interacts with","DMS (interacts with) SON","DMS","SON","0.911637"
"8722",,"interacts with","DMS (interacts with) ADPO","false","interacts with","DMS (interacts with) ADPO","DMS","ADPO","-0.8632283"
"8725",,"interacts with","DMS (interacts with) TN","false","interacts with","DMS (interacts with) TN","DMS","TN","0.8982355"
"8728",,"interacts with","NACC.SHELL (interacts with) NACC.CORE","false","interacts with","NACC.SHELL (interacts with) NACC.CORE","NACC.SHELL","NACC.CORE","0.9441265"
"8731",,"interacts with","NACC.SHELL (interacts with) STN","false","interacts with","NACC.SHELL (interacts with) STN","NACC.SHELL","STN","-0.8560757"
"8734",,"interacts with","NACC.SHELL (interacts with) VTA","false","interacts with","NACC.SHELL (interacts with) VTA","NACC.SHELL","VTA","0.8596836"
"8737",,"interacts with","NACC.CORE (interacts with) MGCn","false","interacts with","NACC.CORE (interacts with) MGCn","NACC.CORE","MGCn","-0.767029"
"8740",,"interacts with","NACC.CORE (interacts with) STN","false","interacts with","NACC.CORE (interacts with) STN","NACC.CORE","STN","-0.7826565"
"8743",,"interacts with","NACC.CORE (interacts with) VTA","false","interacts with","NACC.CORE (interacts with) VTA","NACC.CORE","VTA","0.8198506"
"8746",,"interacts with","FStr (interacts with) XiT","false","interacts with","FStr (interacts with) XiT","FStr","XiT","0.74402"
"8749",,"interacts with","FStr (interacts with) MHb","false","interacts with","FStr (interacts with) MHb","FStr","MHb","-0.7444216"
"8752",,"interacts with","FStr (interacts with) AVPV","false","interacts with","FStr (interacts with) AVPV","FStr","AVPV","-0.9068854"
"8755",,"interacts with","FStr (interacts with) SCN","false","interacts with","FStr (interacts with) SCN","FStr","SCN","-0.9325117"
"8758",,"interacts with","OT (interacts with) PVT","false","interacts with","OT (interacts with) PVT","OT","PVT","-0.8493417"
"8761",,"interacts with","MGCn (interacts with) Gpe","false","interacts with","MGCn (interacts with) Gpe","MGCn","Gpe","0.9031481"
"8764",,"interacts with","MGCn (interacts with) Gpi","false","interacts with","MGCn (interacts with) Gpi","MGCn","Gpi","0.8873005"
"8767",,"interacts with","MGCn (interacts with) SubInn","false","interacts with","MGCn (interacts with) SubInn","MGCn","SubInn","0.943113"
"8770",,"interacts with","MGCn (interacts with) MSn","false","interacts with","MGCn (interacts with) MSn","MGCn","MSn","0.7488505"
"8773",,"interacts with","MGCn (interacts with) VPLT","false","interacts with","MGCn (interacts with) VPLT","MGCn","VPLT","0.8085437"
"8776",,"interacts with","MGCn (interacts with) dLGC","false","interacts with","MGCn (interacts with) dLGC","MGCn","dLGC","-0.7507123"
"8779",,"interacts with","MGCn (interacts with) PlnT","false","interacts with","MGCn (interacts with) PlnT","MGCn","PlnT","-0.7601341"
"8782",,"interacts with","MGCn (interacts with) SMT","false","interacts with","MGCn (interacts with) SMT","MGCn","SMT","0.8046045"
"8785",,"interacts with","MGCn (interacts with) Rh","false","interacts with","MGCn (interacts with) Rh","MGCn","Rh","0.7453614"
"8788",,"interacts with","MGCn (interacts with) IGLLGC","false","interacts with","MGCn (interacts with) IGLLGC","MGCn","IGLLGC","-0.870727"
"8791",,"interacts with","MGCn (interacts with) LHA","false","interacts with","MGCn (interacts with) LHA","MGCn","LHA","0.8010181"
"8794",,"interacts with","MGCn (interacts with) STN","false","interacts with","MGCn (interacts with) STN","MGCn","STN","0.7841173"
"8797",,"interacts with","MGCn (interacts with) VTA","false","interacts with","MGCn (interacts with) VTA","MGCn","VTA","-0.7441313"
"8800",,"interacts with","MGCn (interacts with) PAG","false","interacts with","MGCn (interacts with) PAG","MGCn","PAG","-0.7887891"
"8803",,"interacts with","MGCn (interacts with) PreCN","false","interacts with","MGCn (interacts with) PreCN","MGCn","PreCN","-0.8161059"
"8806",,"interacts with","Gpe (interacts with) Gpi","false","interacts with","Gpe (interacts with) Gpi","Gpe","Gpi","0.9432891"
"8809",,"interacts with","Gpe (interacts with) SubInn","false","interacts with","Gpe (interacts with) SubInn","Gpe","SubInn","0.9396222"
"8812",,"interacts with","Gpe (interacts with) VALCT","false","interacts with","Gpe (interacts with) VALCT","Gpe","VALCT","0.859861"
"8815",,"interacts with","Gpe (interacts with) VPLT","false","interacts with","Gpe (interacts with) VPLT","Gpe","VPLT","0.903775"
"8818",,"interacts with","Gpe (interacts with) PCT","false","interacts with","Gpe (interacts with) PCT","Gpe","PCT","0.7576236"
"8821",,"interacts with","Gpe (interacts with) SMT","false","interacts with","Gpe (interacts with) SMT","Gpe","SMT","0.9358161"
"8824",,"interacts with","Gpe (interacts with) Rh","false","interacts with","Gpe (interacts with) Rh","Gpe","Rh","0.7699174"
"8827",,"interacts with","Gpe (interacts with) LHA","false","interacts with","Gpe (interacts with) LHA","Gpe","LHA","0.928692"
"8830",,"interacts with","Gpe (interacts with) VTA","false","interacts with","Gpe (interacts with) VTA","Gpe","VTA","-0.8769285"
"8833",,"interacts with","Gpi (interacts with) SubInn","false","interacts with","Gpi (interacts with) SubInn","Gpi","SubInn","0.9323717"
"8836",,"interacts with","Gpi (interacts with) VALCT","false","interacts with","Gpi (interacts with) VALCT","Gpi","VALCT","0.8657577"
"8839",,"interacts with","Gpi (interacts with) VPLT","false","interacts with","Gpi (interacts with) VPLT","Gpi","VPLT","0.9578554"
"8842",,"interacts with","Gpi (interacts with) PlnT","false","interacts with","Gpi (interacts with) PlnT","Gpi","PlnT","-0.7299454"
"8845",,"interacts with","Gpi (interacts with) SMT","false","interacts with","Gpi (interacts with) SMT","Gpi","SMT","0.8605015"
"8848",,"interacts with","Gpi (interacts with) Rh","false","interacts with","Gpi (interacts with) Rh","Gpi","Rh","0.7434658"
"8851",,"interacts with","Gpi (interacts with) AHN","false","interacts with","Gpi (interacts with) AHN","Gpi","AHN","0.748191"
"8854",,"interacts with","Gpi (interacts with) LHA","false","interacts with","Gpi (interacts with) LHA","Gpi","LHA","0.8845863"
"8857",,"interacts with","Gpi (interacts with) VTA","false","interacts with","Gpi (interacts with) VTA","Gpi","VTA","-0.8468239"
"8860",,"interacts with","SubInn (interacts with) MSn","false","interacts with","SubInn (interacts with) MSn","SubInn","MSn","0.8849607"
"8863",,"interacts with","SubInn (interacts with) VALCT","false","interacts with","SubInn (interacts with) VALCT","SubInn","VALCT","0.8044905"
"8866",,"interacts with","SubInn (interacts with) VPLT","false","interacts with","SubInn (interacts with) VPLT","SubInn","VPLT","0.8609902"
"8869",,"interacts with","SubInn (interacts with) SMT","false","interacts with","SubInn (interacts with) SMT","SubInn","SMT","0.8923792"
"8872",,"interacts with","SubInn (interacts with) Rh","false","interacts with","SubInn (interacts with) Rh","SubInn","Rh","0.7299735"
"8875",,"interacts with","SubInn (interacts with) LHA","false","interacts with","SubInn (interacts with) LHA","SubInn","LHA","0.8663434"
"8878",,"interacts with","SubInn (interacts with) LPO","false","interacts with","SubInn (interacts with) LPO","SubInn","LPO","0.7581751"
"8881",,"interacts with","SubInn (interacts with) VTA","false","interacts with","SubInn (interacts with) VTA","SubInn","VTA","-0.8017058"
"8884",,"interacts with","SubInn (interacts with) PAG","false","interacts with","SubInn (interacts with) PAG","SubInn","PAG","-0.7653652"
"8887",,"interacts with","MSn (interacts with) TnS","false","interacts with","MSn (interacts with) TnS","MSn","TnS","0.8660617"
"8890",,"interacts with","MSn (interacts with) MDT","false","interacts with","MSn (interacts with) MDT","MSn","MDT","0.8082866"
"8893",,"interacts with","MSn (interacts with) SMT","false","interacts with","MSn (interacts with) SMT","MSn","SMT","0.7936638"
"8896",,"interacts with","MSn (interacts with) CMT","false","interacts with","MSn (interacts with) CMT","MSn","CMT","0.8305867"
"8899",,"interacts with","MSn (interacts with) MPA","false","interacts with","MSn (interacts with) MPA","MSn","MPA","0.7501829"
"8902",,"interacts with","MSn (interacts with) PSN","false","interacts with","MSn (interacts with) PSN","MSn","PSN","0.827626"
"8905",,"interacts with","MSn (interacts with) PHn","false","interacts with","MSn (interacts with) PHn","MSn","PHn","-0.792695"
"8908",,"interacts with","MSn (interacts with) LPO","false","interacts with","MSn (interacts with) LPO","MSn","LPO","0.8107024"
"8911",,"interacts with","MSn (interacts with) PAG","false","interacts with","MSn (interacts with) PAG","MSn","PAG","-0.8059941"
"8914",,"interacts with","DBn (interacts with) BNST","false","interacts with","DBn (interacts with) BNST","DBn","BNST","-0.7923491"
"8917",,"interacts with","DBn (interacts with) dLGC","false","interacts with","DBn (interacts with) dLGC","DBn","dLGC","-0.7362399"
"8920",,"interacts with","DBn (interacts with) pRE","false","interacts with","DBn (interacts with) pRE","DBn","pRE","-0.7946874"
"8923",,"interacts with","DBn (interacts with) IGLLGC","false","interacts with","DBn (interacts with) IGLLGC","DBn","IGLLGC","-0.8240905"
"8926",,"interacts with","DBn (interacts with) SON","false","interacts with","DBn (interacts with) SON","DBn","SON","0.8715767"
"8929",,"interacts with","DBn (interacts with) AVPO","false","interacts with","DBn (interacts with) AVPO","DBn","AVPO","0.8509103"
"8932",,"interacts with","DBn (interacts with) VMHn","false","interacts with","DBn (interacts with) VMHn","DBn","VMHn","0.8884412"
"8935",,"interacts with","DBn (interacts with) STN","false","interacts with","DBn (interacts with) STN","DBn","STN","0.8056336"
"8938",,"interacts with","DBn (interacts with) ZI","false","interacts with","DBn (interacts with) ZI","DBn","ZI","-0.7425942"
"8941",,"interacts with","TnS (interacts with) AVT","false","interacts with","TnS (interacts with) AVT","TnS","AVT","0.7854169"
"8944",,"interacts with","TnS (interacts with) LPO","false","interacts with","TnS (interacts with) LPO","TnS","LPO","0.7979098"
"8947",,"interacts with","BNST (interacts with) pRE","false","interacts with","BNST (interacts with) pRE","BNST","pRE","0.936047"
"8950",,"interacts with","BNST (interacts with) PVT","false","interacts with","BNST (interacts with) PVT","BNST","PVT","0.7906716"
"8953",,"interacts with","BNST (interacts with) PT","false","interacts with","BNST (interacts with) PT","BNST","PT","0.8181604"
"8956",,"interacts with","BNST (interacts with) IGLLGC","false","interacts with","BNST (interacts with) IGLLGC","BNST","IGLLGC","0.8343813"
"8959",,"interacts with","BNST (interacts with) PVH","false","interacts with","BNST (interacts with) PVH","BNST","PVH","0.7920834"
"8962",,"interacts with","BNST (interacts with) STN","false","interacts with","BNST (interacts with) STN","BNST","STN","-0.8092526"
"8965",,"interacts with","BNST (interacts with) ZI","false","interacts with","BNST (interacts with) ZI","BNST","ZI","0.9019963"
"8968",,"interacts with","VALCT (interacts with) VPLT","false","interacts with","VALCT (interacts with) VPLT","VALCT","VPLT","0.9489919"
"8971",,"interacts with","VALCT (interacts with) PCT","false","interacts with","VALCT (interacts with) PCT","VALCT","PCT","0.730368"
"8974",,"interacts with","VALCT (interacts with) SMT","false","interacts with","VALCT (interacts with) SMT","VALCT","SMT","0.9020653"
"8977",,"interacts with","VALCT (interacts with) Rh","false","interacts with","VALCT (interacts with) Rh","VALCT","Rh","0.7854791"
"8980",,"interacts with","VALCT (interacts with) LHA","false","interacts with","VALCT (interacts with) LHA","VALCT","LHA","0.7303162"
"8983",,"interacts with","VMT (interacts with) RE","false","interacts with","VMT (interacts with) RE","VMT","RE","0.9542807"
"8986",,"interacts with","VMT (interacts with) XiT","false","interacts with","VMT (interacts with) XiT","VMT","XiT","0.8486451"
"8989",,"interacts with","VMT (interacts with) CLT","false","interacts with","VMT (interacts with) CLT","VMT","CLT","0.84203"
"8992",,"interacts with","VMT (interacts with) RT","false","interacts with","VMT (interacts with) RT","VMT","RT","0.7461341"
"8995",,"interacts with","VMT (interacts with) MHb","false","interacts with","VMT (interacts with) MHb","VMT","MHb","-0.7360151"
"8998",,"interacts with","VMT (interacts with) SCO","false","interacts with","VMT (interacts with) SCO","VMT","SCO","-0.7935264"
"9001",,"interacts with","VPLT (interacts with) PCT","false","interacts with","VPLT (interacts with) PCT","VPLT","PCT","0.7507863"
"9004",,"interacts with","VPLT (interacts with) SMT","false","interacts with","VPLT (interacts with) SMT","VPLT","SMT","0.8980756"
"9007",,"interacts with","VPLT (interacts with) Rh","false","interacts with","VPLT (interacts with) Rh","VPLT","Rh","0.8354069"
"9010",,"interacts with","VPLT (interacts with) LHA","false","interacts with","VPLT (interacts with) LHA","VPLT","LHA","0.8301724"
"9013",,"interacts with","VPLT (interacts with) VTA","false","interacts with","VPLT (interacts with) VTA","VPLT","VTA","-0.784269"
"9016",,"interacts with","VPMT (interacts with) IMDT","false","interacts with","VPMT (interacts with) IMDT","VPMT","IMDT","0.7898156"
"9019",,"interacts with","VPMT (interacts with) SCO","false","interacts with","VPMT (interacts with) SCO","VPMT","SCO","-0.8020885"
"9022",,"interacts with","PTTn (interacts with) PlnT","false","interacts with","PTTn (interacts with) PlnT","PTTn","PlnT","0.9071428"
"9025",,"interacts with","PTTn (interacts with) EnT","false","interacts with","PTTn (interacts with) EnT","PTTn","EnT","0.9198432"
"9028",,"interacts with","PTTn (interacts with) vlLGC","false","interacts with","PTTn (interacts with) vlLGC","PTTn","vlLGC","0.8047625"
"9031",,"interacts with","PTTn (interacts with) SON","false","interacts with","PTTn (interacts with) SON","PTTn","SON","-0.9507973"
"9034",,"interacts with","PTTn (interacts with) TN","false","interacts with","PTTn (interacts with) TN","PTTn","TN","-0.9481832"
"9037",,"interacts with","MGC (interacts with) dLGC","false","interacts with","MGC (interacts with) dLGC","MGC","dLGC","0.9371908"
